,subject,parameter,value,ID
529,35,$\theta$,-0.927497923374176,02965
530,36,$\theta$,-0.44215282797813416,03016
531,37,$\theta$,-0.06656365096569061,03028
532,38,$\theta$,-0.272381067276001,03029
533,39,$\theta$,-0.06368499249219894,03092
534,40,$\theta$,-0.3820941746234894,03257
535,41,$\theta$,-0.14388611912727356,03262
536,42,$\theta$,-0.23327377438545227,03362
537,43,$\theta$,-0.3788147270679474,03379
538,44,$\theta$,0.367470920085907,03435
539,45,$\theta$,-0.1678265482187271,12647
540,1,$\theta$,-0.8068186640739441,00792
541,2,$\theta$,-0.43371686339378357,00882
542,3,$\theta$,-0.18892954289913177,01291
543,4,$\theta$,-0.6724668145179749,01366
544,5,$\theta$,-0.49659961462020874,01469
545,6,$\theta$,-1.2529584169387817,01482
546,7,$\theta$,-0.4472719430923462,01526
547,8,$\theta$,-0.8731932044029236,01664
548,9,$\theta$,-0.27923592925071716,01758
549,10,$\theta$,-0.4900253415107727,01805
550,11,$\theta$,0.156418114900589,01807
551,12,$\theta$,-0.8642734289169312,01841
552,13,$\theta$,-0.2384575456380844,01876
553,14,$\theta$,-0.12183934450149536,01878
554,15,$\theta$,-0.25797444581985474,02137
555,16,$\theta$,-0.7425874471664429,02366
556,17,$\theta$,-0.0180293470621109,02427
557,18,$\theta$,-1.1634804010391235,02559
558,19,$\theta$,-0.4679986238479614,02571
559,20,$\theta$,-0.13107961416244507,02625
560,21,$\theta$,-0.0708073303103447,02628
561,22,$\theta$,-0.10390874743461609,02629
562,23,$\theta$,0.1282552033662796,02654
563,24,$\theta$,-0.2657321095466614,02656
564,25,$\theta$,-0.314654141664505,02684
565,26,$\theta$,-0.006229370832443237,02719
566,27,$\theta$,-1.3029742240905762,02747
567,28,$\theta$,-0.7298212051391602,02750
568,29,$\theta$,-0.32886382937431335,02796
569,30,$\theta$,0.1890103816986084,02797
570,31,$\theta$,-0.4175162613391876,02820
571,32,$\theta$,-0.19549289345741272,02916
572,33,$\theta$,-0.4655332565307617,02935
573,34,$\theta$,0.129897341132164,02948
574,35,$\theta$,-1.1373295783996582,02965
575,36,$\theta$,-0.6986154913902283,03016
576,37,$\theta$,-0.2379334270954132,03028
577,38,$\theta$,-0.36845168471336365,03029
578,39,$\theta$,-0.07689883559942245,03092
579,40,$\theta$,-0.3086659014225006,03257
580,41,$\theta$,-0.5270437002182007,03262
581,42,$\theta$,-0.4137338101863861,03362
582,43,$\theta$,-0.5745353698730469,03379
583,44,$\theta$,0.3601483404636383,03435
584,45,$\theta$,-0.4664780795574188,12647
585,1,$\theta$,-0.8518185019493103,00792
586,2,$\theta$,-0.7281096577644348,00882
587,3,$\theta$,-0.33214646577835083,01291
588,4,$\theta$,-0.40218386054039,01366
589,5,$\theta$,-0.1164834052324295,01469
590,6,$\theta$,-0.7948843240737915,01482
591,7,$\theta$,-0.2691604495048523,01526
592,8,$\theta$,-0.8913570046424866,01664
593,9,$\theta$,-0.3953039050102234,01758
594,10,$\theta$,-0.4961804151535034,01805
595,11,$\theta$,0.2260817289352417,01807
596,12,$\theta$,-1.1400084495544434,01841
597,13,$\theta$,-0.4084292948246002,01876
598,14,$\theta$,-0.23965580761432648,01878
599,15,$\theta$,0.045034319162368774,02137
600,16,$\theta$,-0.7386585474014282,02366
601,17,$\theta$,-0.1697533130645752,02427
602,18,$\theta$,-0.7465034127235413,02559
603,19,$\theta$,-0.4098093807697296,02571
604,20,$\theta$,-0.2945152223110199,02625
605,21,$\theta$,0.016445986926555634,02628
606,22,$\theta$,0.053761646151542664,02629
607,23,$\theta$,0.19129043817520142,02654
608,24,$\theta$,-0.3085992932319641,02656
609,25,$\theta$,-0.5728845000267029,02684
610,26,$\theta$,-0.32933908700942993,02719
