,subject,parameter,value,ID
93084,25,$\beta$,3.0654852580178065,01390
93085,26,$\beta$,2.043822594128273,01414
93086,27,$\beta$,1.8644699059095957,01443
93087,28,$\beta$,3.1167732833102506,01447
93088,29,$\beta$,2.4986885163020656,01448
93089,30,$\beta$,2.324580783972886,01449
93090,31,$\beta$,1.8280465551980938,01456
93091,32,$\beta$,1.873686037537735,01457
93092,33,$\beta$,1.9846645317965645,01460
93093,34,$\beta$,1.1467360358377974,01476
93094,35,$\beta$,2.7026952685024885,01547
93095,36,$\beta$,2.95083761254529,01549
93096,37,$\beta$,2.0819562523439634,01560
93097,38,$\beta$,1.3243754760878117,01561
93098,39,$\beta$,1.3975781938558558,01611
93099,40,$\beta$,2.4331867547470862,01614
93100,41,$\beta$,1.232480891779155,01630
93101,42,$\beta$,2.183248819552866,01646
93102,43,$\beta$,2.000986107656092,01647
93103,44,$\beta$,1.4335417520210074,01840
93104,45,$\beta$,1.4345941461605847,01861
93105,1,$\beta$,1.8559548768620413,00513
93106,2,$\beta$,1.2915487629227336,01063
93107,3,$\beta$,2.353036384220119,01079
93108,4,$\beta$,1.9500887272307394,01101
93109,5,$\beta$,1.4159097263176754,01104
93110,6,$\beta$,2.884778163017874,01261
93111,7,$\beta$,2.0394932706346816,01268
93112,8,$\beta$,2.2235813458055778,01271
93113,9,$\beta$,1.3496673877759053,01272
93114,10,$\beta$,0.9085092779618059,01281
93115,11,$\beta$,2.879556418658799,01293
93116,12,$\beta$,1.655849128393791,01320
93117,13,$\beta$,1.1986502931402336,01323
93118,14,$\beta$,1.843777627608381,01326
93119,15,$\beta$,1.7695656894011969,01332
93120,16,$\beta$,2.5653223253313646,01335
93121,17,$\beta$,2.7179840479252904,01343
93122,18,$\beta$,0.7694910992208738,01344
93123,19,$\beta$,2.756808992511112,01351
93124,20,$\beta$,2.751055308787224,01354
93125,21,$\beta$,2.058474416948075,01355
93126,22,$\beta$,2.702347651752313,01356
93127,23,$\beta$,2.320355351353876,01358
93128,24,$\beta$,2.0087608725917607,01379
93129,25,$\beta$,2.8171475848533767,01390
93130,26,$\beta$,1.7626472649462201,01414
93131,27,$\beta$,1.3988214480140198,01443
93132,28,$\beta$,2.907285920515126,01447
93133,29,$\beta$,1.96129019888707,01448
93134,30,$\beta$,2.4690539429290346,01449
93135,31,$\beta$,2.0282695750040767,01456
93136,32,$\beta$,1.8518478829241505,01457
93137,33,$\beta$,2.5245457698398126,01460
93138,34,$\beta$,1.394662540294344,01476
